Datetime,Tweet Id,Text,Username,url,User Location,User Follower Count,User Following Count,User Listed Count,User Posts Count,Tweet Likes Count,Tweet Retweet count,Tweet Reply Count,Retweeted Tweet,Reply To User,Mentioned Users,Tweet,Tweet latitude,Tweet longitude,ContentType,Text_clean
2022-03-09 19:50:23+00:00,1501646599495516160,"Latest work for @glowandlovely ❤️ 
.
Thank you @tiacastingcompany #tiakhannacasting for this i love you 🤗❤️
Styled by my love my bff my jaan @rickroy 😎✨
And to the amazing team at @MilestoneFilms our director @amitroy1973 🤗😎✨
.
#advertisment #glowandlovely #advertising https://t.co/SjV2sNrShK",Flora_Saini,https://twitter.com/Flora_Saini/status/1501646599495516160,"Mumbai, India",65010,255,100,43962,50,3,2,,,"[User(username='RickRoy', id=18952777, displayname='RickRoy', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MilestoneFilms', id=16319106, displayname='Milestone FIlms', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='amitroy1973', id=240177108, displayname='amit roy', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/Flora_Saini/status/1501646599495516160,18.845343,72.74484,NonTweet,team amitroy1973 co milestonefilms love director amazing rickroy #advertising sjv2snrshk styled bff glowandlovely #advertisment latest jaan thank http #tiakhannacasting tiacastingcompany work
2022-01-29 09:24:05+00:00,1487355862146596864,"NEHA- using cancel culture for good,
since 1994
.
.
.
.
.
🖤❤️‍🔥🤍🤎
———
#LoveForLouisville #BLM #BLWAM (Black Lives Will Always Matter) #BrownIsBeautiful #GlowAndLovely

*brb, dying on this hill 

https://t.co/SeiWI5K7e6 https://t.co/xu7QwNkxmC",MDNidhi,https://twitter.com/MDNidhi/status/1487355862146596864,USA,2048,2881,10,5468,0,0,0,,,,https://twitter.com/MDNidhi/status/1487355862146596864,,,Tweet,dying co #loveforlouisville neha #blm seiwi5k7e6 good cancel #blwam hill using always culture xu7qwnkxmc 1994 life since http matter #brownisbeautiful black brb
2021-12-31 05:31:32+00:00,1476788087707426819,"Women who look up to SHEROES for guidance on Careers and Upskilling too picked up pace in 2021. The SHEROES #GlowAndLovely Careers Community, run in partnership with @Unilever, grew to a strong 300k+ members.",sheroes,https://twitter.com/sheroes/status/1476788087707426819,India,54295,3295,603,45529,0,0,1,,https://twitter.com/sheroes,"[User(username='Unilever', id=109224937, displayname='Unilever', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/sheroes/status/1476788087707426819,,,NonTweet,run 2021 community strong sheroes upskilling pace picked guidance woman 300k partnership look career grew member unilever
2021-11-01 10:28:33+00:00,1455119562647560200,"The brand that keeps glowing! Take a look at the journey from Fair &amp; Lovely to Glow &amp; Lovely and how the brand continues to dominate the fariness cream segment.

#BanyanTreeStories #glowandlovely #Brand #BrandStory #storytelling #legacy https://t.co/eVs7u44kbe",PaytmMoney,https://twitter.com/PaytmMoney/status/1455119562647560200,India,110087,12,122,7253,2,0,2,,,,https://twitter.com/PaytmMoney/status/1455119562647560200,,,Tweet,#banyantreestories fariness #storytelling #legacy fair segment co #brand look dominate cream keep take glowing #brandstory evs7u44kbe brand journey continues glow http lovely
2021-10-29 06:00:21+00:00,1453964907309719563,@Meta - #glowandlovely of the tech world. And looks like they hired the same person that designed the webex logo and didn’t pay them well 🤷🏽‍♀️,4paintedskies,https://twitter.com/4paintedskies/status/1453964907309719563,,18,309,1,377,0,0,0,,,"[User(username='Meta', id=2425151, displayname='Meta', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/4paintedskies/status/1453964907309719563,,,NonTweet,meta person logo well pay tech designed hired look world like webex
2021-10-24 09:23:50+00:00,1452204174381363201,"#NoBindiNoBusiness 
List of companies to be banned
#Lakme
#BoycottFem 
#Ponds
#Glowandlovely
#Vaseline
@ShefVaidya",smartinvestor,https://twitter.com/smartinvestor/status/1452204174381363201,Bangalore,14313,1161,393,279850,0,3,0,,,"[User(username='ShefVaidya', id=1934388686, displayname='Shefali Vaidya. 🇮🇳', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/smartinvestor/status/1452204174381363201,,,NonTweet,banned #vaseline #lakme company #boycottfem #ponds shefvaidya list #nobindinobusiness
2021-10-04 16:18:46+00:00,1445060839216615425,Try to use #glowandlovely it helps. https://t.co/UlNNLx3OEN,Heisenberg369,https://twitter.com/Heisenberg369/status/1445060839216615425,"Anjanadri, Ramayana🚩",3047,567,6,43711,0,0,0,,,,https://twitter.com/Heisenberg369/status/1445060839216615425,,,Tweet,help try http co ulnnlx3oen use
2021-09-25 06:07:09+00:00,1441645430715027469,"Fair and lovely products finally got to know that it cannot make anyone fair, so they changed their name to glow and lovely🙄😏

#fairandlovely #glowandlovely @FairAndLovelyMY #yamigautam #priyalgor @yamigautam @PriyalGor10",Megha222003,https://twitter.com/Megha222003/status/1441645430715027469,,27,60,0,117,2,0,0,,,"[User(username='FairAndLovelyMY', id=4712652733, displayname='Fair & Lovely MY', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='yamigautam', id=1139649950, displayname='Yami Gautam Dhar', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PriyalGor10', id=1323376140, displayname='Priyal Gor', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/Megha222003/status/1441645430715027469,,,NonTweet,changed fairandlovelymy got cannot anyone fair name glow know product #priyalgor priyalgor10 finally #yamigautam lovely yamigautam make
2021-09-09 04:29:09+00:00,1435822559983927297,"Work That Speaks #Top10Ads Video Countdown August 2021. Featuring:  @HondaCarIndia @BisonPanel  @WhatsApp @amazonIN @AxisBank #Fogg @cultfitOfficial @hdfcmf @Malabargroup @royalenfield  #GlowAndLovely @DairyMilkIndia  
https://t.co/UQYe7kg3Dl",ClutterCutters,https://twitter.com/ClutterCutters/status/1435822559983927297,,10,0,0,399,0,0,0,,,"[User(username='HondaCarIndia', id=34907365, displayname='Honda Car India', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BisonPanel', id=3097689608, displayname='Bison Panel', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='WhatsApp', id=40148479, displayname='WhatsApp', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='amazonIN', id=1282946089, displayname='Amazon India', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='AxisBank', id=714003800, displayname='Axis Bank', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='cultfitOfficial', id=3187963356, displayname='cult.fit', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='hdfcmf', id=4336078397, displayname='HDFC Mutual Fund', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Malabargroup', id=795567750, displayname='MalabarGold&Diamonds', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='royalenfield', id=89009714, displayname='Royal Enfield', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='DairyMilkIndia', id=582011940, displayname='CadburyDairyMilk', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/ClutterCutters/status/1435822559983927297,,,NonTweet,2021 malabargroup uqye7kg3dl co august whatsapp cultfitofficial amazonin axisbank royalenfield video countdown speaks hondacarindia featuring hdfcmf bisonpanel #top10ads http #fogg work dairymilkindia
2021-09-09 03:43:40+00:00,1435811115036917764,"Work That Speaks | Top 10 Ads Video Countdown August 2021 
@amazon @Honda @AxisBank @BisonPanel @WhatsApp #Fogg @cultfitOfficial @hdfcmf @Malabartweets @royalenfield #GlowandLovely @DairyMilkIn @goks140 

https://t.co/sLaDD6SpZU",FEBrandWagon,https://twitter.com/FEBrandWagon/status/1435811115036917764,Mumbai,1172,426,29,6045,0,0,0,,,"[User(username='amazon', id=20793816, displayname='Amazon', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Honda', id=43430484, displayname='Honda', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='AxisBank', id=714003800, displayname='Axis Bank', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BisonPanel', id=3097689608, displayname='Bison Panel', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='WhatsApp', id=40148479, displayname='WhatsApp', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='cultfitOfficial', id=3187963356, displayname='cult.fit', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='hdfcmf', id=4336078397, displayname='HDFC Mutual Fund', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Malabartweets', id=1607926004, displayname='MGD', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='royalenfield', id=89009714, displayname='Royal Enfield', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='DairyMilkIn', id=582575475, displayname='Cadbury Dairy Milk', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='goks140', id=1617045312, displayname='Gokul Krishnamoorthy', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/FEBrandWagon/status/1435811115036917764,,,NonTweet,2021 ad malabartweets co august sladd6spzu honda whatsapp top cultfitofficial axisbank royalenfield 10 goks140 dairymilkin countdown video amazon speaks hdfcmf bisonpanel http #fogg work
2021-08-20 06:30:01+00:00,1428605218749435910,"The journey from Fair &amp; Lovely to Glow &amp; Lovely. Finally, the world is changing. The girls don't have to be FAIR to GLOW.

#GlowandLovely
#ReadySteady 
#Olympics2020 #OlympicWomen #WomeninOlympics #IndianAthelete #WomensMonth #WomenEqualityDay

https://t.co/taJqNJbwDg",DEVANSHISINGH5,https://twitter.com/DEVANSHISINGH5/status/1428605218749435910,"Pune, India",44,89,0,507,0,0,0,,,,https://twitter.com/DEVANSHISINGH5/status/1428605218749435910,,,Tweet,#indianathelete #womenequalityday tajqnjbwdg girl #olympicwomen fair #womeninolympics glow #olympics2020 http world co #womensmonth finally journey #readysteady changing lovely
2021-08-18 04:42:22+00:00,1427853352973475843,Work That Speaks | #AdReviews 12 To 17 August 2021. Brands that cut through: @DairyMilkIn @amazonIN  @policybazaar #Fogg @TanishqJewelry #GlowAndLovely @zomato @GhadiDetergent @TataPravesh @AgeasFederal #SunfeastAllRounder @FURLENCO. https://t.co/HXZCIdG6AO,ClutterCutters,https://twitter.com/ClutterCutters/status/1427853352973475843,,10,0,0,399,0,0,0,,,"[User(username='DairyMilkIn', id=582575475, displayname='Cadbury Dairy Milk', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='amazonIN', id=1282946089, displayname='Amazon India', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='policybazaar', id=180740221, displayname='Policybazaar', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TanishqJewelry', id=146022887, displayname='Tanishq', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='zomato', id=23283603, displayname='zomato', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='GhadiDetergent', id=764019390211776512, displayname='Ghadi Detergent', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TataPravesh', id=707111006502260736, displayname='Tata Pravesh', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='AgeasFederal', id=3595943956, displayname='Ageas Federal', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='FURLENCO', id=1552402885, displayname='FURLENCO', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/ClutterCutters/status/1427853352973475843,,,NonTweet,cut 2021 policybazaar work co august furlenco ageasfederal amazonin 17 zomato tanishqjewelry dairymilkin tatapravesh brand ghadidetergent speaks 12 #sunfeastallrounder hxzcidg6ao http #fogg #adreviews
2021-08-18 03:45:14+00:00,1427838975977267204,"Work That Speaks | Ad Reviews | 12 To 17 August 2021 
@CadCelebrations @amazonIN @policybazaar #Fogg @TanishqJewelry #Glowandlovely @zomato #Ghadi @TataPravesh @AgeasFederal #Sunfeast @FURLENCO 
@goks140 

https://t.co/bap8HF4Ypr",FEBrandWagon,https://twitter.com/FEBrandWagon/status/1427838975977267204,Mumbai,1172,426,29,6045,0,0,0,,,"[User(username='CadCelebrations', id=630882155, displayname='Cadbury Celebrations', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='amazonIN', id=1282946089, displayname='Amazon India', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='policybazaar', id=180740221, displayname='Policybazaar', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TanishqJewelry', id=146022887, displayname='Tanishq', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='zomato', id=23283603, displayname='zomato', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TataPravesh', id=707111006502260736, displayname='Tata Pravesh', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='AgeasFederal', id=3595943956, displayname='Ageas Federal', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='FURLENCO', id=1552402885, displayname='FURLENCO', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='goks140', id=1617045312, displayname='Gokul Krishnamoorthy', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/FEBrandWagon/status/1427838975977267204,,,NonTweet,2021 ad policybazaar cadcelebrations co august furlenco ageasfederal amazonin 17 zomato tanishqjewelry goks140 bap8hf4ypr review tatapravesh #ghadi speaks 12 http #fogg #sunfeast work
2021-08-13 05:29:36+00:00,1426053303255724036,"Transforming common activities of women into Olympic sports, #GlowAndLovely comes up with a beautiful tribute to 56 women athletes who represented India at #TokyoOlympics.

#Tokyo2020 #ReadySteady #ReadySteadyGlow #Olympics #OlympicGames #Marketing 

https://t.co/Zg4KZjXG23",sanket_comm,https://twitter.com/sanket_comm/status/1426053303255724036,"Del,Mumbai, Kol, BBSR,Hyd,DDN",41,117,0,1427,0,1,0,,,,https://twitter.com/sanket_comm/status/1426053303255724036,,,Tweet,sport transforming #olympicgames co woman activity india #olympics zg4kzjxg23 #readysteady olympic #readysteadyglow 56 #marketing tribute beautiful represented come http #tokyo2020 common athlete #tokyoolympics
2021-08-09 10:12:52+00:00,1424675037328527375,Fair and lovely changed its name to #glowandlovely. But what about #FairAndHandsome @HUL_News. Or are you trying to promote fairness and insecurity among 'MEN' now?,inakedsoul_,https://twitter.com/inakedsoul_/status/1424675037328527375,,85,256,0,885,1,0,1,,,"[User(username='HUL_News', id=1703704490, displayname='Hindustan Unilever', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/inakedsoul_/status/1424675037328527375,,,NonTweet,changed #fairandhandsome fair name news men insecurity promote trying fairness lovely hul among
2021-07-28 11:41:58+00:00,1420348805334159360,"Another fine innings of this tournament by #ishopping Gilgit Baltistan comes to an end with 129 runs. 

@jam_kamal @ImSikandarB @aliya_riaz37 @TeamQuetta #womenscricket #glowandlovely #cmbalochistan #quettagladiator #AaoCricketKhelen #QGWT20 #cricketpakistan #Kpsvgbs https://t.co/0sa8g77g5w",BalochistanT20,https://twitter.com/BalochistanT20/status/1420348805334159360,,724,5,0,268,20,2,1,,,"[User(username='jam_kamal', id=1957032090, displayname='Jam Kamal Khan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ImSikandarB', id=47299044, displayname='Sikandar Bakht', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='aliya_riaz37', id=4579559416, displayname='Aliya Riaz', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TeamQuetta', id=4405094896, displayname='Quetta Gladiators', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",https://twitter.com/BalochistanT20/status/1420348805334159360,,,NonTweet,another tournament co #cmbalochistan 129 jam #aaocricketkhelen gilgit #cricketpakistan run riaz37 teamquetta baltistan #quettagladiator imsikandarb aliya fine inning end kamal #womenscricket come #kpsvgbs 0sa8g77g5w http #qgwt20 #ishopping
